Humidity_std,Precipitation_std,Temperature_std,Wind Speed_std
0.173941156,-0.374865595,0.652169468,-0.900412151
1.3234033,-0.586414103,-0.582931674,-0.450820272
1.5873325,3.105448554,-1.951557264,-2.01368728
1.80366791,2.122771618,-1.975400915,-2.056505555
0.559018186,3.883401129,-0.673537549,-0.365183724
-0.009222824,-0.429458759,0.308820888,-0.450820272
0.939768507,-0.619852415,0.079921835,-0.825480171
0.147980907,1.29022588,0.795231376,1.112046736
0.097502645,-0.619852415,0.776156455,1.112046736
1.642137471,0.50544916,-1.121798195,-1.050276111
0.661416946,1.726971185,-0.115596107,0.020180744
1.071011989,-0.511348503,-0.420794844,-0.493638546
1.340710133,5.616734058,-1.03119232,-0.6113888
1.056589628,-0.531820939,-0.368338811,-1.189435502
0.491233091,0.471328433,-0.029758962,-0.493638546
0.625361045,3.28970048,-0.010684041,-0.204615196
0.879194592,0.027758983,-0.68784374,-1.168026365
1.355132494,-0.470403631,-1.20763534,-1.253662913
1.358016966,-0.572765812,-0.816599457,-1.275072051
0.308069111,0.143769454,0.237289934,0.020180744
0.798429373,-0.559117521,0.094228026,-0.557865958
1.568583431,0.314373089,-0.869055491,-1.168026365
1.366670382,-0.088251489,-0.654462628,-0.943230425
0.446523773,0.06187971,0.68555058,-0.943230425
0.234515071,-0.619852415,0.776156455,0.373431506
-0.039509781,2.300199398,1.744208702,0.020180744
0.714779681,0.116472873,0.060846914,0.737386837
1.300327523,1.174215408,-0.530475641,-2.38834718
0.886405773,-0.197437815,-0.263426745,0.576818309
0.443639301,0.539569887,0.113302947,-0.118978647
-0.078450155,0.696525231,0.614019626,0.223567546
0.615265392,0.055055564,0.327895809,-0.429411135
-0.278920968,0.000462401,1.043205351,0.758795974
0.357105137,-0.62053483,0.542488672,1.294024401
0.613823156,-0.518172649,0.17052771,1.732911712
0.651321294,-0.211086106,0.203908822,-0.118978647
1.402726284,-0.463579486,-1.102723274,-1.007457837
-0.339494883,-0.429458759,0.160990249,-0.782661897
-0.059701086,-0.62053483,0.952599476,-0.76125276
0.367200789,0.607811341,0.380351842,-0.140387784
0.988804533,-0.443107049,-0.115596107,-0.782661897
0.508539924,1.385763916,0.308820888,0.662454857
0.352778429,-0.593238248,0.614019626,1.047819325
0.342682776,-0.619852415,0.828612488,0.940773639
1.232542428,-0.572765812,0.041771993,-0.09756951
0.784007012,0.321197235,0.184833901,0.41624978
0.812851733,-0.619852415,0.079921835,0.330613232
0.635456697,0.075528,0.008390881,-0.365183724
-0.180848916,-0.619852415,0.671244389,0.683863994
0.61238092,0.096000437,0.041771993,-0.6113888
0.941210743,0.287076508,-0.51140072,-0.557865958
0.43642812,0.621459632,-0.153745949,0.170044704
0.651321294,-0.619852415,-0.34926389,0.844432522
0.613823156,-0.613710684,-0.34926389,0.223567546
0.537384645,-0.415810468,-0.244351824,-0.183206058
1.784918841,0.798887412,-1.36977217,-1.64973195
0.998900186,-0.408986322,-0.673537549,-1.606913676
1.00466913,-0.142844652,-0.17282087,-1.093094385
1.150334973,-0.619852415,-0.978736287,0.234272115
0.926788382,2.211485508,-1.818032816,-1.232253776
1.616177222,0.280252362,-1.832339007,-1.746073067
1.991158599,0.785239121,-2.690710457,-1.146617228
1.101298946,0.109648727,-1.336391058,-1.296481188
0.466715078,0.914897884,-0.34926389,-0.782661897
0.111925006,0.06187971,0.222983743,-0.001228393
0.256148612,-0.354393159,-0.010684041,0.266385821
0.887848009,-0.593238248,-1.174254228,-1.317890325
-0.407279978,-0.265679269,0.633094547,0.683863994
-0.349590535,0.184714327,0.919218364,0.202158409
0.899385897,7.670801821,-0.907205333,-0.333070018
0.978708881,0.198362617,-0.635387707,-0.493638546
